Source URL,AEM Path,Status,Title,Description,Category,Canonical,Keywords,Image,Template,Brand
"https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-cryo/","/content/EMA_SAMPLE_PROJECT/en/products/confocal-microscopes/p/stellaris-cryo","Success","STELLARIS Cryo Confocal light microscope","The STELLARIS Cryo confocal light microscope system for cryo-electron tomography helps deliver precision targeting, performance and improved productivity.","Products","https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-cryo/","STELLARIS Cryo","https://www.leica-microsystems.com/fileadmin/user_upload/Stellaris_Cryo-Confocal-List.jpg","pdp",""
"https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-dls/","/content/EMA_SAMPLE_PROJECT/en/products/confocal-microscopes/p/stellaris-dls","Success","STELLARIS DLS Light Sheet Microscope","DLS Microscope - Digital Light Sheet","Products","https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-dls/","STELLARIS DLS","https://www.leica-microsystems.com/fileadmin/user_upload/Stellaris-DLS-Confocal-List.jpg","pdp",""
"https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-sted/","/content/EMA_SAMPLE_PROJECT/en/products/confocal-microscopes/p/stellaris-sted","Success","STELLARIS STED Stimulated Emission Depletion Microscope","STED Microscope - Stimulated Emission Depletion","Products","https://www.leica-microsystems.com/products/confocal-microscopes/p/stellaris-sted/","STELLARIS STED","https://www.leica-microsystems.com/fileadmin/user_upload/Stellaris-STED-Confocal-List.jpg","pdp",""
"https://www.leica-microsystems.com/products/digital-microscopes/p/emspira-3/","/content/EMA_SAMPLE_PROJECT/en/products/digital-microscopes/p/emspira-3","Success","Emspira 3 Digital Microscope","Optimized inspection and adaptability to your needs combined in a single system.","Products","https://www.leica-microsystems.com/products/digital-microscopes/p/emspira-3/","Emspira 3","https://www.leica-microsystems.com/fileadmin/user_upload/emspira-digital-microscope-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/digital-microscopes/p/leica-dvm6/","/content/EMA_SAMPLE_PROJECT/en/products/digital-microscopes/p/leica-dvm6","Success","DVM6 Digital microscope","Fast, reliable and easy to use digital microscope for quality control in the automotive and electronic industry, forensics and research and development institutions.","Products","https://www.leica-microsystems.com/products/digital-microscopes/p/leica-dvm6/","digital microscope, quality control, automotive industry, electronic industry, forensics, research","https://www.leica-microsystems.com/fileadmin/_migrated/Products/Leica_DVM6_Digital-Microscope_list_03.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dmi1/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dmi1","Success","DMi1 Inverted Microscope for Cell Culture","The DMi1 inverted microscope supports your specific work routine in your cell culture lab. Intuitive operation and comfortable handling - fully concentrate on your work.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dmi1/","Inverted Microscope, Cell Culture, DMi1 inverted microscope, Cell Culture Lab","https://www.leica-microsystems.com/fileadmin/global/products/Light/leica-dmi1_01.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/mateo/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/mateo","Success","Mateo Digital Microscopes","The Mateo family of digital microscopes from Leica Microsystems covers all your needs, from easy to advanced cell checks. Request a quote today.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/mateo/","Mateo","https://www.leica-microsystems.com/fileadmin/_processed_/7/9/csm_Mateo-digital-fluorescence-stageV2_6febab8d81.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/dmi8/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/dmi8","Success","DMi8 Inverted Microscope","Discover the evolved DMi8 inverted microscope, a lab favorite for routine to live cell research. With advanced technologies like sample overview, adaptive immersion, image optimization, and Leica’s TH","Products","https://www.leica-microsystems.com/products/light-microscopes/p/dmi8/","DMi8","https://www.leica-microsystems.com/fileadmin/user_upload/dmi8-inverted-microscope-k3c-camera.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-a60-f/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/stereo-microscopes/p/leica-a60-f","Success","A60 F & A60 S Industrial Stereo Microscopes","Stereo Microscopes for Electronics and Medical Device Manufacturing Industries","Products","https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-a60-f/","Electronics and Medical Device Manufacturing, Industry, Industrial Stereo Microscopes","https://www.leica-microsystems.com/fileadmin/_migrated/Products/Leica_A60_Industrial-Steromicroscope_list_small.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm1000/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm1000","Success","DM1000 Uniquely Ergonomic System Microscope","Featuring high-quality optical performance, the Leica DM1000 is ideal for all clinical laboratory applications, in particular cytology, haematology, and pathology.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm1000/","in-vitro-applications, Ergonomic Microscope, cytology, clinical laboratory, haematology, pathology","https://www.leica-microsystems.com/fileadmin/content_excellence/products/DM1000-2000-3000/lms-dm1000_card-image.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm4-p/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm4-p","Success","DM4 P, DM750 P & Visoria P Polarization Microscopes","If you would like to investigate crystalline structures, polarization microscopy will serve you best. Whether it be minerals, plastics and polymers, drugs and pharmaceuticals, or pigments and cement, ","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm4-p/","Upright Polarization Microscopes","https://www.leica-microsystems.com/fileadmin/global/products/Light/Leica_Polarization-Microscopes_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm3000/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm3000","Success","Leica DM3000 & DM3000 LED Uniquely Ergonomic System Microscopes With Intelligent Automation","The Leica DM3000 microscopes for pathology, cytology, haematology and many other applications feature a motorized nosepiece, condenser head, automated light intensity adjustment, and optional foot ped","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm3000/","in-vitro-applications, Ergonomic System Microscopes, Intelligent Automation","https://www.leica-microsystems.com/fileadmin/content_excellence/products/DM1000-2000-3000/leica-dm3000LED_card-image.png","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm500/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm500","Success","DM500 Binocular Educational Microscope","Binocular educational microscope for life science students with 4 infinity-corrected plan-achromat objectives and fluorescence capability","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm500/","DM500, Leica Microsystems, microscope, education, student, teaching, learning, easy-to-use, durable","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-dm500-education-micro.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/dm4-b-and-dm6-b-upright-microscopes/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/dm4-b-and-dm6-b-upright-microscopes","Success","DM4 B & DM6 B Upright Microscopes","Boost your life-science-research efficiency with the DM4 B & DM6 B upright microscopes. Tailor workflows, reduce manual work, and ensure high-quality images.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/dm4-b-and-dm6-b-upright-microscopes/","DM4 B & DM6 B","https://www.leica-microsystems.com/fileadmin/user_upload/DM4B-6B-Upright-Microscopes-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm6-m/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm6-m","Success","Leica DM4 M & DM6 M Upright Materials Microscopes","Do you need to image, measure, and analyze similar features across many samples and materials science and analysis? The Leica DM4 M and Leica DM6 M are the Industrial Microscopes for you, whether micr","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm6-m/","Upright Materials Microscopes, Leica DM4 M & DM6 M, Industrial Microscopes","https://www.leica-microsystems.com/fileadmin/global/products/Light/leica-dm4-6-m-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm750/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm750","Success","DM750 Binocular Microscope for Postdocs in Life Sciences","Binocular educational microscope for life science postdocs with 4 or 5 infinity-corrected or HI plan-achromat objectives and fluorescence capability","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm750/","Education, Binocular, Life Science","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-dm750.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/dm8000-12000/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/dm8000-12000","Success","DM8000 M & DM12000 M Optical inspection systems","Detect defects and carry out sample overviews quickly with the reliable DM8000 M & DM12000 M inspection microscopes.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/dm8000-12000/","DM8000 M & DM12000 M","https://www.leica-microsystems.com/fileadmin/user_upload/DM8000-12000-Inspection-Microscopes-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-ez4/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/stereo-microscopes/p/leica-ez4","Success","EZ4 Educational stereo microscope for beginners in college and university","Stereo microscope for beginners in college and university education with 8x to 35x magnification and 7-way LED illumination","Products","https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-ez4/","Stereo microscope, education, 8x to 35x magnification, 7-way LED illumination","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-ez4_01.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm-il-led/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-dm-il-led","Success","DM IL LED Inverted Laboratory Microscope","DM IL LED Microscopes provide high optical resolution for cell and tissue culture, micromanipulation and live cell examinations. To learn more, visit Leica-Microsystems.com.","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-dm-il-led/","LED Microscopes, LED Illumination, Light Microscopes","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-dm-il-led_03.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-ez4-w/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/stereo-microscopes/p/leica-ez4-w","Success","Leica EZ4 W & EZ4 E Educational stereo microscopes for college & university","Stereo microscope for college and university education with 8x to 35x magnification, 7-way LED illumination, and integrated camera","Products","https://www.leica-microsystems.com/products/light-microscopes/stereo-microscopes/p/leica-ez4-w/","Education, Stereo microscope, 7-way LED illumination, Teaching","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-ez4-w.jpg","pdp",""
"https://www.leica-microsystems.com/products/light-microscopes/p/leica-fs-cb/","/content/EMA_SAMPLE_PROJECT/en/products/light-microscopes/p/leica-fs-cb","Success","FS CB Motorized Forensic Comparison Microscope","Motorized Forensic Comparison Microscope","Products","https://www.leica-microsystems.com/products/light-microscopes/p/leica-fs-cb/","FS CB","https://www.leica-microsystems.com/fileadmin/img_uploads/lms-productimage-fscb.png","pdp",""
"https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc7000-t/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-cameras/p/leica-dfc7000-t","Success","DFC7000 T and DFC7000 GT Microscope Cameras","Cooled 2.8 megapixel digital microscope cameras","Products","https://www.leica-microsystems.com/products/microscope-cameras/p/leica-dfc7000-t/","DFC7000 T and DFC7000 GT","https://www.leica-microsystems.com/fileadmin/img_uploads/Product_list_images/dfc7000-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-tp/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-tp","Success","EM TP Electron Microscope Tissue Processing","Leica EM TP is the first tissue processor designed for EM & LM resin processing, with a heating/cooling system with pre-heat & pre-cool capabilities. Request a quote today.","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-tp/","tissue processing, tissue processor, em tissue processor, em tissue processing, Leica EM TP","https://www.leica-microsystems.com/fileadmin/academy/user_upload/Tissue-Processor-EM-TP.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-txp/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-txp","Success","EM TXP Cross-Sectioning Device","Mechanical cross-sectioning device that precisely downsizes samples for visual inspection. Optimize sample pre-preparation to minimize ion beam milling time and ensure creation of mirror-like surfaces","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-txp/","target preparation device, target surfacing system","https://www.leica-microsystems.com/fileadmin/global/products/Nano/Leica_EM_TXP_Target-Surfacing_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-ace600/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-ace600","Success","EM ACE600 High Vacuum Sputter Coater","The Leica sputter coater EM ACE600 is a versatile high vacuum coating instrument, designed to produce very thin, fine grained metal and carbon layers.","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-ace600/","high vacuum plasma sputtering coater, sem coating, sputtering device, Leica EM ACE600, vacuum coater","https://www.leica-microsystems.com/fileadmin/global/products/Nano/Leica_EM_ACE600_High-vacuum-sputter-coater_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-gp2/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-gp2","Success","EM GP2 Automatic Plunge Freezing","The EM GP2 plunge freezes fluid or extremely thin samples spread on an electron microscopy grid into liquid ethane after removing excess fluid by automatic blotting.","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-gp2/","EM GP2","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-em-gp2-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-ice/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-ice","Success","EM ICE Versatile High-Pressure Freezing platform","Leica EM ICE enables rapid vitrification with light or electrical stimulation for unmatched sample preservation in EM and CLEM workflows","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-ice/","EM ICE","https://www.leica-microsystems.com/fileadmin/global/products/Nano/Leica-EM-ICE-HP-Freezer.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-rapid/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-rapid","Success","EM RAPID Specimen Trimming Device","Trim your biological and industrials samples fast and accurately with the EM RAPID high-speed milling system. The versatile specimen trimming device can be used for TEM, SEM and LM application as well","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-rapid/","EM RAPID","https://www.leica-microsystems.com/fileadmin/global/products/Nano/Leica_EM_RAPID_Milling-system_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-tic-3x/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/leica-em-tic-3x","Success","EM TIC 3X Slope Cutting & Cross Sectioning","Leica EM TIC 3X: Advanced ion beam milling system for precise sample preparation in electron microscopy.","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/leica-em-tic-3x/","Ion beam milling system, Triple Ion Beam Cutter, Sample Preparation for Electron Microscopy","https://www.leica-microsystems.com/fileadmin/global/products/Nano/Leica-EM-TIC3x-IonBeam-Milling.jpg","pdp",""
"https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/uc-enuity/","/content/EMA_SAMPLE_PROJECT/en/products/sample-preparation-for-electron-microscopy/p/uc-enuity","Success","UC Enuity Ultramicrotome","Experience superb efficiency with Leica ultramicrotome UC Enuity   – the cutting-edge solution for precise sample preparation.","Products","https://www.leica-microsystems.com/products/sample-preparation-for-electron-microscopy/p/uc-enuity/","UC Enuity","https://www.leica-microsystems.com/fileadmin/user_upload/UC_Enuity_Ultramicrotome-Leica.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/provido/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/provido","Success","PROvido Multidisciplinary Surgical Microscope","With exclusive Fusion Optics technology and concentrated xenon light PROvido unites advantages of premium surgical optics for the first time with a responsive, stable floor stand.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/provido/","PROvido","https://www.leica-microsystems.com/fileadmin/_migrated/Products/provido-surgical-listkv_02.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-fl560/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-fl560","Success","FL560 Fluorescence Module Leica FL560","The Leica FL560 fluorescence module enables simultaneous, real-time observation of both non-fluorescent tissue and fluorescent areas, with clear differentiation and contrast.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-fl560/","Fluorescence, surgical microscope, Leica FL560, neurosurgery, spine, surgical microscope","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-fl560.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/glow400/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/glow400","Success","404 Page not found","","Products","","","https://www.leica-microsystems.com/fileadmin/_processed_/c/f/csm_leicamicrosystems-homepage_0dd832503b.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/arveo-8x/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/arveo-8x","Success","ARveo 8x 3D Digital Microscope","Experience the next-level of digital visualization with ARveo 8x and the MyVeo headset, delivering surgical focus, ergonomic comfort, and team collaboration. Augmented reality fluorescence application","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/arveo-8x/","ARveo 8x","https://www.leica-microsystems.com/fileadmin/global/products/Medical/arveo8x/Arveo-8x-HybridSurgical-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/enfocus/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/enfocus","Success","EnFocus Intraoperative OCT imaging system","EnFocus intraoperative Optical Coherence Tomography (OCT) allows you to see what lies underneath the surface. It gives you the additional real-time information you need for a deeper understanding of h","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/enfocus/","intrasurgical oct microscope, enfocus, bioptigen, optical coherence tomography, ophthalmology","https://www.leica-microsystems.com/fileadmin/user_upload/Enfocus-Vela-List-3-2.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/glow800/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/glow800","Success","GLOW800 Augmented Reality Fluorescence Application","With the GLOW800 augmented reality (AR) fluorescence application and ICG, you can observe cerebral anatomy in natural colour, augmented by real-time vascular flow, with 3D visualization.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/glow800/","GLOW800","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-glow800-augmented.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-fl400/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-fl400","Success","FL400 Blue Light Fluorescence Module","FL400 fluorescence with 5-ALA allows differentiation of tumor tissue from healthy brain tissue to support precise resection.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-fl400/","Neurosurgery & Spine, FL400, surgical fluorescence, M720, M525","https://www.leica-microsystems.com/fileadmin/_migrated/Products/leica-fl400.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m530-ohx-ent/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m530-ohx-ent","Success","M530 OHX ENT Premium surgical microscope for ENT","The Leica M530 OHX for ENT offers exclusive FusionOptics technology for stunning visualization in a purpose-designed otolaryngology configuration. Outstanding overhead reach and smooth positioning del","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m530-ohx-ent/","M530 OHX ENT","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/leica-m530-ohx-ent.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m822-f20/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m822-f20","Success","M822 Ophthalmic surgical microscope","M822 ophthalmic surgical microscope supports anterior and posterior segment surgeries with optimal illumination, premium Leica Optics, ergonomic design, and microscope functions for uninterrupted work","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m822-f20/","M822","https://www.leica-microsystems.com/fileadmin/_processed_/a/d/csm_M822_F20_Ophthalmic_Microscope-list_84a710ccba.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m844-f40/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m844-f40","Success","M844 Ophthalmic microscope for advanced eye surgery","Combining APO OptiChrome optics and direct halogen illumination, the M844 provides crisp, bright, true-color images, even when operating with low light levels.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m844-f40/","M844","https://www.leica-microsystems.com/fileadmin/academy/user_upload/LEICA_M844_F40_Ophthalmic_Microscope_Advanced_Eye_Surgeries_3-2.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-d/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/m320-d","Success","M320 D Dental Microscope","Enjoy better visualization during surgical and non surgical dental procedures, benefit from increased physical comfort, and show your expertise to peers and patients with astounding 4K images.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-d/","M320 D","https://www.leica-microsystems.com/fileadmin/academy/user_upload/M320-Dental-listviewt.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-o/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/m320-o","Success","M320 O Otolaryngology Microscope with 4K Camera","With microscopically enhanced visualization you can see better into deep or narrow cavities. This helps you to manage your daily ENT work more precisely and efficiently.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-o/","M320 O","https://www.leica-microsystems.com/fileadmin/academy/user_upload/1._Dr._Lucia_Piccione_working_with_the_M320_ENT_microscope_in_diagnostics.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-t/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/m320-t","Success","M320 T Surgical Training Microscope","The M320 surgical training microscope can help you keep optimizing your training methods to create an effective learning experience for your students.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/m320-t/","M320 T","https://www.leica-microsystems.com/fileadmin/academy/user_upload/M320-T-surgiclacope-list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/m530-ohx/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/m530-ohx","Success","M530 OHX Surgical Microscope","Surgical microscope designed for precision in complex procedures. It integrates FusionOptics and xenon illumination, offering high-resolution imaging with deep depth of field.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/m530-ohx/","M530 OHX","https://www.leica-microsystems.com/fileadmin/_processed_/a/9/csm_Leica_M530_OHX_Surgical-Microscope_Neuro-Spine_list_6017c43fd2.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/myveo/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/myveo","Success","MyVeo All-In-One Surgical Visualization Headset","Discover the MyVeo all-in-one surgical visualization headset freeing you from the microscope by unifying essential clinical data in front of your eyes.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/myveo/","All-In-One Headset, Surgical Visualization","https://www.leica-microsystems.com/fileadmin/global/products/Medical/myveo/MyVeo-surgical-headset.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/proveo-8/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/proveo-8","Success","Proveo 8 Ophthalmic Microscope","Microscope for ophthalmic surgery with FusionOptics technology for better texture view in retina and cataract surgery.","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/proveo-8/","Proveo 8","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica_Proveo8_Surgical-Microscope_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/proveo-8x/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/proveo-8x","Success","Proveo 8x 3D Digital Ophthalmic Microscope","Experience exceptional 3D 4K visualization with the Proveo 8x 3D digital microscope, featuring real-time data integration from phacoemulsification to Optical Coherence Tomography in a single cockpit-v","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/proveo-8x/","Proveo 8x","https://www.leica-microsystems.com/fileadmin/global/products/Medical/proveo8x/Proveo8x-3D-Digital-OphthalmicMicroscope.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-flexarm-stand/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-flexarm-stand","Success","Flexarm Stand","","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-flexarm-stand/","Flexarm Stand","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_Flexarm_Stand_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-mci/","/content/EMA_SAMPLE_PROJECT/en/products/microscope-accessories/p/leica-led5000-mci","Success","LED5000 MCI Multi contrast illumination system with integrated arches for daylight quality","Multi contrast illumination system with integrated arches for daylight quality","Products","https://www.leica-microsystems.com/products/microscope-accessories/p/leica-led5000-mci/","LED5000 MCI","https://www.leica-microsystems.com/fileadmin/global/products/Stereo/Leica_LED5000_MCI_Multi-Contrast-Illumination_small_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-f50/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m525-f50","Success","M525 F20 Surgical microscope","Surgical microscope","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-f50/","M525 F20","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica_M525_F50_surgical-microscope_list.jpg","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-ms3/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m525-ms3","Success","M525 MS3 The surgical microscope system for neurosurgery, spine surgery and ENT","The surgical microscope system for neurosurgery, spine surgery and ENT","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-ms3/","M525 MS3","https://www.leica-microsystems.com/fileadmin/_processed_/9/b/csm_M525_MS3_1_02_245836276f.png","pdp",""
"https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-oh4/","/content/EMA_SAMPLE_PROJECT/en/products/surgical-microscopes/p/leica-m525-oh4","Success","M525 OH4 High-performance surgical microscope","High-performance surgical microscope","Products","https://www.leica-microsystems.com/products/surgical-microscopes/p/leica-m525-oh4/","M525 OH4","https://www.leica-microsystems.com/fileadmin/global/products/Medical/products/Leica_M525_OH4_surgical-microscope_list_small.jpg","pdp",""
